country;cumulative_total_cases;daily_new_cases;active_cases;cumulative_total_deaths;daily_new_deaths
Nigeria;164207.0;60.0;7821.0;2061.0;0.0
Nigeria;164233.0;26.0;7840.0;2061.0;0.0
Nigeria;164303.0;70.0;7858.0;2061.0;0.0
Nigeria;164423.0;120.0;7956.0;2061.0;0.0
Nigeria;164488.0;65.0;7986.0;2061.0;0.0
Nigeria;164588.0;100.0;7949.0;2061.0;0.0
Nigeria;164633.0;45.0;7929.0;2061.0;0.0
Nigeria;164684.0;51.0;7936.0;2061.0;0.0
Nigeria;164719.0;35.0;7731.0;2062.0;1.0
Nigeria;164756.0;37.0;7731.0;2062.0;0.0
Nigeria;164912.0;156.0;7837.0;2063.0;1.0
Nigeria;164993.0;81.0;7909.0;2063.0;0.0
Nigeria;165055.0;62.0;7951.0;2063.0;0.0
Nigeria;165110.0;55.0;7946.0;2063.0;0.0
Nigeria;165110.0;0.0;7946.0;2063.0;0.0
Nigeria;165153.0;43.0;7981.0;2063.0;0.0
Nigeria;165199.0;46.0;7765.0;2063.0;0.0
Nigeria;165215.0;16.0;7781.0;2063.0;0.0
Nigeria;165273.0;58.0;7805.0;2065.0;2.0
Nigeria;165301.0;28.0;7812.0;2065.0;0.0
Nigeria;165340.0;39.0;7821.0;2065.0;0.0
Nigeria;165370.0;30.0;7055.0;2065.0;0.0
Nigeria;165419.0;49.0;7057.0;2065.0;0.0
Nigeria;165468.0;49.0;7085.0;2065.0;0.0
Nigeria;165515.0;47.0;7092.0;2065.0;0.0
Nigeria;165559.0;44.0;7119.0;2066.0;1.0
Nigeria;165612.0;53.0;7159.0;2066.0;0.0
Nigeria;165661.0;49.0;7196.0;2066.0;0.0
Nigeria;165702.0;41.0;7224.0;2066.0;0.0
Nigeria;165709.0;7.0;7230.0;2066.0;0.0
Nigeria;165778.0;69.0;7296.0;2067.0;1.0
Nigeria;165809.0;31.0;7322.0;2067.0;0.0
Nigeria;165852.0;43.0;7329.0;2067.0;0.0
Nigeria;165901.0;49.0;7375.0;2067.0;0.0
Nigeria;165944.0;43.0;7415.0;2067.0;0.0
Nigeria;165979.0;35.0;7444.0;2067.0;0.0
Nigeria;166019.0;40.0;7476.0;2067.0;0.0
Nigeria;166061.0;42.0;7502.0;2067.0;0.0
Nigeria;166098.0;37.0;7499.0;2071.0;4.0
Nigeria;166146.0;48.0;7546.0;2071.0;0.0
Nigeria;166191.0;45.0;7585.0;2071.0;0.0
Nigeria;166254.0;63.0;7637.0;2071.0;0.0
Nigeria;166285.0;31.0;7657.0;2071.0;0.0
Nigeria;166315.0;30.0;7686.0;2071.0;0.0
Nigeria;166518.0;203.0;5638.0;2099.0;28.0
Nigeria;166534.0;16.0;4500.0;2099.0;0.0
Nigeria;166560.0;26.0;4515.0;2099.0;0.0
Nigeria;166682.0;122.0;2044.0;2117.0;18.0
Nigeria;166730.0;48.0;2029.0;2117.0;0.0
Nigeria;166756.0;26.0;1645.0;2117.0;0.0
Nigeria;166767.0;11.0;1554.0;2117.0;0.0
Nigeria;166816.0;49.0;1509.0;2117.0;0.0
Nigeria;166918.0;102.0;1542.0;2117.0;0.0
Nigeria;166982.0;64.0;1534.0;2117.0;0.0
Nigeria;166982.0;0.0;1534.0;2117.0;0.0
Nigeria;167051.0;69.0;1504.0;2117.0;0.0
Nigeria;167059.0;8.0;1506.0;2117.0;0.0
Nigeria;167066.0;7.0;1486.0;2117.0;0.0
Nigeria;167078.0;12.0;1492.0;2117.0;0.0
Nigeria;167095.0;17.0;1495.0;2117.0;0.0
Nigeria;167103.0;8.0;1458.0;2117.0;0.0
Nigeria;167142.0;39.0;1490.0;2117.0;0.0
Nigeria;167155.0;13.0;1498.0;2117.0;0.0
Nigeria;167206.0;51.0;1539.0;2117.0;0.0
Nigeria;167206.0;0.0;1532.0;2117.0;0.0
Nigeria;167292.0;86.0;1377.0;2118.0;1.0
Nigeria;167331.0;39.0;1300.0;2118.0;0.0
Nigeria;167375.0;44.0;1340.0;2118.0;0.0
Nigeria;167401.0;26.0;1350.0;2118.0;0.0
Nigeria;167430.0;29.0;1374.0;2119.0;1.0
Nigeria;167465.0;35.0;1400.0;2119.0;0.0
Nigeria;167467.0;2.0;1399.0;2119.0;0.0
Nigeria;167532.0;65.0;1429.0;2119.0;0.0
Nigeria;167543.0;11.0;1438.0;2120.0;1.0
Nigeria;167618.0;75.0;1254.0;2120.0;0.0
Nigeria;167692.0;74.0;1298.0;2121.0;1.0
Nigeria;167732.0;40.0;1242.0;2121.0;0.0
Nigeria;167803.0;71.0;1304.0;2121.0;0.0
Nigeria;167859.0;56.0;1356.0;2121.0;0.0
Nigeria;167909.0;50.0;1387.0;2122.0;1.0
Nigeria;168000.0;91.0;1473.0;2122.0;0.0
Nigeria;168110.0;110.0;1580.0;2122.0;0.0
Nigeria;168256.0;146.0;1719.0;2122.0;0.0
Nigeria;168442.0;186.0;1897.0;2122.0;0.0
Nigeria;168540.0;98.0;1987.0;2122.0;0.0
Nigeria;168552.0;12.0;1989.0;2124.0;2.0
Nigeria;168713.0;161.0;2113.0;2124.0;0.0
Nigeria;168867.0;154.0;2119.0;2125.0;1.0
Nigeria;168915.0;48.0;2138.0;2125.0;0.0
Nigeria;169074.0;159.0;2286.0;2126.0;1.0
Nigeria;169206.0;132.0;2414.0;2126.0;0.0
Nigeria;169329.0;123.0;2531.0;2126.0;0.0
Nigeria;169532.0;203.0;2706.0;2127.0;1.0
Nigeria;169678.0;146.0;2830.0;2128.0;1.0
Nigeria;169884.0;206.0;3023.0;2128.0;0.0
Nigeria;170122.0;238.0;3251.0;2130.0;2.0
Nigeria;170306.0;184.0;3404.0;2130.0;0.0
Nigeria;170623.0;317.0;3712.0;2131.0;1.0
Nigeria;170895.0;272.0;3975.0;2132.0;1.0
Nigeria;171111.0;216.0;4190.0;2132.0;0.0
Nigeria;171324.0;213.0;4392.0;2134.0;2.0
Nigeria;171728.0;404.0;4757.0;2134.0;0.0
Nigeria;172263.0;535.0;5238.0;2139.0;5.0
Nigeria;172821.0;558.0;5750.0;2141.0;2.0
Nigeria;173411.0;590.0;6284.0;2149.0;8.0
Nigeria;173908.0;497.0;6765.0;2149.0;0.0
Nigeria;174315.0;407.0;7161.0;2149.0;0.0
Nigeria;174759.0;444.0;7562.0;2160.0;11.0
Nigeria;175264.0;505.0;7979.0;2163.0;3.0
Nigeria;176011.0;747.0;8636.0;2167.0;4.0
Nigeria;176577.0;566.0;9076.0;2178.0;11.0
Nigeria;177142.0;565.0;9552.0;2181.0;3.0
Nigeria;177615.0;473.0;9958.0;2185.0;4.0
Nigeria;178086.0;471.0;10136.0;2187.0;2.0
Nigeria;178508.0;422.0;10334.0;2192.0;5.0
Nigeria;179118.0;610.0;10793.0;2194.0;2.0
Nigeria;179908.0;790.0;11510.0;2195.0;1.0
Nigeria;180661.0;753.0;11901.0;2200.0;5.0
Nigeria;181297.0;636.0;12377.0;2211.0;11.0
Nigeria;181962.0;665.0;12917.0;2219.0;8.0
Nigeria;182503.0;541.0;13152.0;2219.0;0.0
Nigeria;183087.0;584.0;13554.0;2223.0;4.0
Nigeria;183444.0;357.0;13756.0;2229.0;6.0
Nigeria;184593.0;1149.0;14619.0;2236.0;7.0
Nigeria;185267.0;674.0;15100.0;2244.0;8.0
Nigeria;185571.0;304.0;15200.0;2247.0;3.0
Nigeria;186635.0;1064.0;16055.0;2260.0;13.0
Nigeria;187023.0;388.0;16300.0;2268.0;8.0
Nigeria;187588.0;565.0;16494.0;2276.0;8.0
Nigeria;188243.0;655.0;16927.0;2281.0;5.0
Nigeria;188880.0;637.0;17210.0;2288.0;7.0
Nigeria;189715.0;835.0;17791.0;2298.0;10.0
Nigeria;190333.0;618.0;18210.0;2308.0;10.0
Nigeria;190983.0;650.0;10575.0;2361.0;53.0
Nigeria;191345.0;362.0;10608.0;2454.0;93.0
Nigeria;191805.0;460.0;10858.0;2455.0;1.0
Nigeria;192431.0;626.0;11203.0;2469.0;14.0
Nigeria;193013.0;582.0;11533.0;2480.0;11.0
Nigeria;193644.0;631.0;11862.0;2488.0;8.0
Nigeria;194088.0;444.0;11914.0;2495.0;7.0
Nigeria;195052.0;964.0;10067.0;2522.0;27.0
Nigeria;195511.0;459.0;8430.0;2552.0;30.0
Nigeria;195890.0;379.0;8452.0;2556.0;4.0
Nigeria;196487.0;597.0;8755.0;2573.0;17.0
Nigeria;197046.0;559.0;9089.0;2578.0;5.0
Nigeria;197773.0;727.0;9591.0;2585.0;7.0
Nigeria;198239.0;466.0;9871.0;2588.0;3.0
Nigeria;198786.0;547.0;10121.0;2590.0;2.0
Nigeria;199151.0;365.0;10135.0;2598.0;8.0
Nigeria;199538.0;387.0;8492.0;2619.0;21.0
Nigeria;200057.0;519.0;8701.0;2637.0;18.0
Nigeria;200356.0;299.0;8799.0;2640.0;3.0
Nigeria;200957.0;601.0;8964.0;2647.0;7.0
Nigeria;201294.0;337.0;9037.0;2649.0;2.0
Nigeria;201630.0;336.0;8688.0;2654.0;5.0
Nigeria;201798.0;168.0;8580.0;2655.0;1.0
Nigeria;202191.0;393.0;8629.0;2661.0;6.0
Nigeria;202704.0;513.0;8670.0;2664.0;3.0
Nigeria;203081.0;377.0;8814.0;2666.0;2.0
Nigeria;203514.0;433.0;8904.0;2668.0;2.0
Nigeria;203991.0;477.0;9181.0;2671.0;3.0
Nigeria;204201.0;210.0;9107.0;2673.0;2.0
Nigeria;204456.0;255.0;9159.0;2677.0;4.0
Nigeria;204752.0;296.0;9111.0;2690.0;13.0
Nigeria;205047.0;295.0;9092.0;2695.0;5.0
Nigeria;205484.0;437.0;9301.0;2701.0;6.0
Nigeria;205779.0;295.0;9427.0;2721.0;20.0
Nigeria;205940.0;161.0;9404.0;2724.0;3.0
Nigeria;206064.0;124.0;9447.0;2724.0;0.0
Nigeria;206138.0;74.0;9317.0;2724.0;0.0
Nigeria;206279.0;141.0;9388.0;2724.0;0.0
Nigeria;206623.0;344.0;9417.0;2731.0;7.0
Nigeria;206623.0;0.0;9417.0;2731.0;0.0
Nigeria;207219.0;596.0;9681.0;2742.0;11.0
Nigeria;207479.0;260.0;9684.0;2743.0;1.0
Nigeria;207618.0;139.0;9741.0;2745.0;2.0
Nigeria;207694.0;76.0;9673.0;2747.0;2.0
Nigeria;207978.0;284.0;9596.0;2756.0;9.0
Nigeria;208153.0;175.0;9461.0;2756.0;0.0
Nigeria;208404.0;251.0;9520.0;2761.0;5.0
Nigeria;208630.0;226.0;9537.0;2767.0;6.0
Nigeria;208797.0;167.0;9603.0;2769.0;2.0
Nigeria;209173.0;376.0;9285.0;2804.0;35.0
Nigeria;209298.0;125.0;9318.0;2837.0;33.0
Nigeria;209387.0;89.0;9237.0;2838.0;1.0
Nigeria;209546.0;159.0;9162.0;2838.0;0.0
Nigeria;209713.0;167.0;9149.0;2840.0;2.0
Nigeria;209960.0;247.0;9084.0;2850.0;10.0
Nigeria;210136.0;176.0;9164.0;2855.0;5.0
Nigeria;210295.0;159.0;9248.0;2856.0;1.0
Nigeria;210460.0;165.0;5199.0;2882.0;26.0
Nigeria;211171.0;711.0;5613.0;2884.0;2.0
Nigeria;211330.0;159.0;5643.0;2884.0;0.0
Nigeria;211496.0;166.0;5680.0;2886.0;2.0
Nigeria;211678.0;182.0;5856.0;2892.0;6.0
Nigeria;211798.0;120.0;5941.0;2895.0;3.0
Nigeria;211887.0;89.0;5912.0;2895.0;0.0
Nigeria;211961.0;74.0;5944.0;2896.0;1.0
Nigeria;212051.0;90.0;5815.0;2898.0;2.0
Nigeria;212150.0;99.0;5727.0;2899.0;1.0
Nigeria;212359.0;209.0;5449.0;2900.0;1.0
Nigeria;212446.0;87.0;5497.0;2902.0;2.0
Nigeria;212511.0;65.0;5425.0;2902.0;0.0
Nigeria;212627.0;116.0;5473.0;2905.0;3.0
Nigeria;212713.0;86.0;5428.0;2906.0;1.0
Nigeria;212765.0;52.0;5480.0;2906.0;0.0
Nigeria;212829.0;64.0;5536.0;2914.0;8.0
Nigeria;212894.0;65.0;5297.0;2922.0;8.0
Nigeria;212947.0;53.0;5014.0;2933.0;11.0
Nigeria;213076.0;129.0;4644.0;2949.0;16.0
Nigeria;213127.0;51.0;4676.0;2960.0;11.0
Nigeria;213147.0;20.0;4447.0;2968.0;8.0
Nigeria;213177.0;30.0;4439.0;2968.0;0.0
Nigeria;213321.0;144.0;4142.0;2973.0;5.0
Nigeria;213403.0;82.0;4185.0;2973.0;0.0
Nigeria;213464.0;61.0;4199.0;2973.0;0.0
Nigeria;213487.0;23.0;4213.0;2973.0;0.0
Nigeria;213532.0;45.0;4073.0;2973.0;0.0
Nigeria;213589.0;57.0;4097.0;2974.0;1.0
Nigeria;213625.0;36.0;3873.0;2974.0;0.0
Nigeria;213677.0;52.0;3906.0;2974.0;0.0
Nigeria;213818.0;141.0;3828.0;2974.0;0.0
Nigeria;213883.0;65.0;3814.0;2975.0;1.0
Nigeria;213924.0;41.0;3835.0;2975.0;0.0
Nigeria;213982.0;58.0;3823.0;2975.0;0.0
Nigeria;214092.0;110.0;3862.0;2976.0;1.0
Nigeria;214113.0;21.0;3845.0;2976.0;0.0
Nigeria;214218.0;105.0;3937.0;2977.0;1.0
Nigeria;214270.0;52.0;3980.0;2978.0;1.0
Nigeria;214317.0;47.0;3982.0;2978.0;0.0
Nigeria;214513.0;196.0;4130.0;2980.0;2.0
Nigeria;214567.0;54.0;4160.0;2980.0;0.0
Nigeria;214622.0;55.0;4192.0;2980.0;0.0
Nigeria;214789.0;167.0;4331.0;2980.0;0.0
Nigeria;214896.0;107.0;4421.0;2980.0;0.0
Nigeria;215164.0;268.0;4664.0;2980.0;0.0
Nigeria;215918.0;754.0;5318.0;2981.0;1.0
Nigeria;216451.0;533.0;5809.0;2981.0;0.0
Nigeria;217063.0;612.0;6379.0;2981.0;0.0
Nigeria;217481.0;418.0;6754.0;2981.0;0.0
Nigeria;217866.0;385.0;4807.0;2983.0;2.0
Nigeria;218596.0;730.0;4359.0;2983.0;0.0
Nigeria;220020.0;1424.0;5745.0;2983.0;0.0
Nigeria;221071.0;1051.0;6743.0;2983.0;0.0
Nigeria;222655.0;1584.0;8298.0;2984.0;1.0
Nigeria;223483.0;828.0;8977.0;2984.0;0.0
Nigeria;223887.0;404.0;9365.0;2985.0;1.0
Nigeria;225255.0;1368.0;10610.0;2985.0;0.0
Nigeria;227378.0;2123.0;12628.0;2989.0;4.0
Nigeria;231413.0;4035.0;16569.0;2991.0;2.0
Nigeria;233353.0;1940.0;18322.0;2991.0;0.0
Nigeria;234709.0;1356.0;19479.0;2993.0;2.0
Nigeria;236014.0;1305.0;20643.0;3014.0;21.0
Nigeria;237561.0;1547.0;21989.0;3022.0;8.0
Nigeria;238420.0;859.0;22626.0;3024.0;2.0
Nigeria;239019.0;599.0;22812.0;3027.0;3.0
Nigeria;240387.0;1368.0;23866.0;3030.0;3.0
Nigeria;241513.0;1126.0;24480.0;3030.0;0.0
Nigeria;242341.0;828.0;25014.0;3031.0;1.0
Nigeria;242877.0;536.0;25066.0;3033.0;2.0
Nigeria;243450.0;573.0;25059.0;3039.0;6.0
Nigeria;244120.0;670.0;24895.0;3045.0;6.0
Nigeria;244548.0;428.0;24681.0;3053.0;8.0
Nigeria;245404.0;856.0;25099.0;3058.0;5.0
Norway;4877.0;236.0;4820.0;44.0;5.0
Norway;5147.0;270.0;5065.0;50.0;6.0
Norway;5370.0;223.0;5279.0;59.0;9.0
Norway;5550.0;180.0;5456.0;62.0;3.0
Norway;5687.0;137.0;5584.0;71.0;9.0
Norway;5865.0;178.0;5757.0;76.0;5.0
Norway;6086.0;221.0;5965.0;89.0;13.0
Norway;6042.0;-44.0;5909.0;101.0;12.0
Norway;6219.0;177.0;6079.0;108.0;7.0
Norway;6314.0;95.0;6169.0;113.0;5.0
Norway;6409.0;95.0;6258.0;119.0;6.0
Norway;6525.0;116.0;6365.0;128.0;9.0
Norway;6603.0;78.0;6437.0;134.0;6.0
Norway;6623.0;20.0;6452.0;139.0;5.0
Norway;6797.0;174.0;6615.0;150.0;11.0
Norway;6905.0;108.0;6721.0;152.0;2.0
Norway;6937.0;32.0;6744.0;161.0;9.0
Norway;7036.0;99.0;6840.0;164.0;3.0
Norway;7078.0;42.0;6881.0;165.0;1.0
Norway;7156.0;78.0;6943.0;181.0;16.0
Norway;7241.0;85.0;7027.0;182.0;1.0
Norway;7338.0;97.0;7119.0;187.0;5.0
Norway;7401.0;63.0;7175.0;194.0;7.0
Norway;7463.0;62.0;7232.0;199.0;5.0
Norway;7493.0;30.0;7260.0;201.0;2.0
Norway;7527.0;34.0;7294.0;201.0;0.0
Norway;7599.0;72.0;7362.0;205.0;4.0
Norway;7660.0;61.0;7422.0;206.0;1.0
Norway;7710.0;50.0;7471.0;207.0;1.0
Norway;7738.0;28.0;7496.0;210.0;3.0
Norway;7783.0;45.0;7541.0;210.0;0.0
Norway;7809.0;26.0;7566.0;211.0;1.0
Norway;7847.0;38.0;7604.0;211.0;0.0
Norway;7904.0;57.0;7658.0;214.0;3.0
Norway;7955.0;51.0;7708.0;215.0;1.0
Norway;7996.0;41.0;7748.0;216.0;1.0
Norway;8034.0;38.0;7785.0;217.0;1.0
Norway;8070.0;36.0;7820.0;218.0;1.0
Norway;8099.0;29.0;7848.0;219.0;1.0
Norway;8105.0;6.0;7854.0;219.0;0.0
Norway;8132.0;27.0;7876.0;224.0;5.0
Norway;8157.0;25.0;7897.0;228.0;4.0
Norway;8175.0;18.0;7914.0;229.0;1.0
Norway;8196.0;21.0;7932.0;232.0;3.0
Norway;8219.0;23.0;7955.0;232.0;0.0
Norway;8237.0;18.0;7973.0;232.0;0.0
Norway;8249.0;12.0;7985.0;232.0;0.0
Norway;8257.0;8.0;7992.0;233.0;1.0
Norway;8267.0;10.0;8002.0;233.0;0.0
Norway;8281.0;14.0;8015.0;234.0;1.0
Norway;8309.0;28.0;8042.0;235.0;1.0
Norway;8332.0;23.0;370.0;235.0;0.0
Norway;8346.0;14.0;384.0;235.0;0.0
Norway;8352.0;6.0;390.0;235.0;0.0
Norway;8364.0;12.0;402.0;235.0;0.0
Norway;8383.0;19.0;421.0;235.0;0.0
Norway;8401.0;18.0;439.0;235.0;0.0
Norway;8411.0;10.0;448.0;236.0;1.0
Norway;8422.0;11.0;459.0;236.0;0.0
Norway;8437.0;15.0;474.0;236.0;0.0
Norway;8440.0;3.0;477.0;236.0;0.0
Norway;8446.0;6.0;483.0;236.0;0.0
Norway;8455.0;9.0;491.0;237.0;1.0
Norway;8477.0;22.0;513.0;237.0;0.0
Norway;8504.0;27.0;128.0;238.0;1.0
Norway;8522.0;18.0;146.0;238.0;0.0
Norway;8531.0;9.0;155.0;238.0;0.0
Norway;8547.0;16.0;171.0;238.0;0.0
Norway;8561.0;14.0;184.0;239.0;1.0
Norway;8576.0;15.0;199.0;239.0;0.0
Norway;8594.0;18.0;217.0;239.0;0.0
Norway;8608.0;14.0;228.0;242.0;3.0
Norway;8620.0;12.0;240.0;242.0;0.0
Norway;8628.0;8.0;248.0;242.0;0.0
Norway;8631.0;3.0;251.0;242.0;0.0
Norway;8647.0;16.0;267.0;242.0;0.0
Norway;8660.0;13.0;280.0;242.0;0.0
Norway;8692.0;32.0;311.0;243.0;1.0
Norway;8708.0;16.0;326.0;244.0;1.0
Norway;8726.0;18.0;344.0;244.0;0.0
Norway;8742.0;16.0;360.0;244.0;0.0
Norway;8745.0;3.0;363.0;244.0;0.0
Norway;8751.0;6.0;365.0;248.0;4.0
Norway;8772.0;21.0;386.0;248.0;0.0
Norway;8788.0;16.0;401.0;249.0;1.0
Norway;8788.0;0.0;401.0;249.0;0.0
Norway;8832.0;44.0;445.0;249.0;0.0
Norway;8846.0;14.0;459.0;249.0;0.0
Norway;8855.0;9.0;468.0;249.0;0.0
Norway;8862.0;7.0;475.0;249.0;0.0
Norway;8879.0;17.0;491.0;250.0;1.0
Norway;8896.0;17.0;507.0;251.0;1.0
Norway;8902.0;6.0;513.0;251.0;0.0
Norway;8921.0;19.0;532.0;251.0;0.0
Norway;8926.0;5.0;537.0;251.0;0.0
Norway;8930.0;4.0;541.0;251.0;0.0
Norway;8936.0;6.0;547.0;251.0;0.0
Norway;8947.0;11.0;558.0;251.0;0.0
Norway;8950.0;3.0;561.0;251.0;0.0
Norway;8965.0;15.0;575.0;252.0;1.0
Norway;8974.0;9.0;584.0;252.0;0.0
Norway;8977.0;3.0;587.0;252.0;0.0
Norway;8981.0;4.0;591.0;252.0;0.0
Norway;8984.0;3.0;593.0;253.0;1.0
Norway;9001.0;17.0;610.0;253.0;0.0
Norway;9011.0;10.0;620.0;253.0;0.0
Norway;9015.0;4.0;623.0;254.0;1.0
Norway;9025.0;10.0;632.0;255.0;1.0
Norway;9028.0;3.0;635.0;255.0;0.0
Norway;9028.0;0.0;635.0;255.0;0.0
Norway;9034.0;6.0;641.0;255.0;0.0
Norway;9053.0;19.0;660.0;255.0;0.0
Norway;9059.0;6.0;666.0;255.0;0.0
Norway;9085.0;26.0;156.0;255.0;0.0
Norway;9092.0;7.0;163.0;255.0;0.0
Norway;9111.0;19.0;182.0;255.0;0.0
Norway;9117.0;6.0;110.0;255.0;0.0
Norway;9132.0;15.0;125.0;255.0;0.0
Norway;9150.0;18.0;143.0;255.0;0.0
Norway;9172.0;22.0;165.0;255.0;0.0
Norway;9208.0;36.0;201.0;255.0;0.0
Norway;9240.0;32.0;233.0;255.0;0.0
Norway;9253.0;13.0;246.0;255.0;0.0
Norway;9268.0;15.0;261.0;255.0;0.0
Norway;9334.0;66.0;326.0;256.0;1.0
Norway;9362.0;28.0;354.0;256.0;0.0
Norway;9409.0;47.0;401.0;256.0;0.0
Norway;9468.0;59.0;355.0;256.0;0.0
Norway;9551.0;83.0;438.0;256.0;0.0
Norway;9599.0;48.0;486.0;256.0;0.0
Norway;9638.0;39.0;525.0;256.0;0.0
Norway;9684.0;46.0;571.0;256.0;0.0
Norway;9750.0;66.0;637.0;256.0;0.0
Norway;9783.0;33.0;670.0;256.0;0.0
Norway;9851.0;68.0;737.0;257.0;1.0
Norway;9908.0;57.0;790.0;261.0;4.0
Norway;9965.0;57.0;847.0;261.0;0.0
Norway;10005.0;40.0;887.0;261.0;0.0
Norway;10060.0;55.0;942.0;261.0;0.0
Norway;10111.0;51.0;992.0;262.0;1.0
Norway;10162.0;51.0;1043.0;262.0;0.0
Norway;10197.0;35.0;783.0;264.0;2.0
Norway;10275.0;78.0;861.0;264.0;0.0
Norway;10299.0;24.0;885.0;264.0;0.0
Norway;10323.0;24.0;909.0;264.0;0.0
Norway;10395.0;72.0;981.0;264.0;0.0
Norway;10454.0;59.0;1040.0;264.0;0.0
Norway;10504.0;50.0;1090.0;264.0;0.0
Norway;10542.0;38.0;930.0;264.0;0.0
Norway;10582.0;40.0;970.0;264.0;0.0
Norway;10611.0;29.0;999.0;264.0;0.0
Norway;10643.0;32.0;1031.0;264.0;0.0
Norway;10782.0;139.0;1170.0;264.0;0.0
Norway;10871.0;89.0;1259.0;264.0;0.0
Norway;11034.0;163.0;1422.0;264.0;0.0
Norway;11120.0;86.0;1508.0;264.0;0.0
Norway;11231.0;111.0;1619.0;264.0;0.0
Norway;11296.0;65.0;1684.0;264.0;0.0
Norway;11388.0;92.0;1776.0;264.0;0.0
Norway;11521.0;133.0;1909.0;264.0;0.0
Norway;11624.0;103.0;2012.0;264.0;0.0
Norway;11746.0;122.0;2134.0;264.0;0.0
Norway;11866.0;120.0;2253.0;265.0;1.0
Norway;12003.0;137.0;1367.0;265.0;0.0
Norway;12079.0;76.0;1443.0;265.0;0.0
Norway;12154.0;75.0;1518.0;265.0;0.0
Norway;12276.0;122.0;1640.0;265.0;0.0
Norway;12393.0;117.0;1757.0;265.0;0.0
Norway;12498.0;105.0;1862.0;265.0;0.0
Norway;12644.0;146.0;2007.0;266.0;1.0
Norway;12769.0;125.0;2131.0;267.0;1.0
Norway;12858.0;89.0;2220.0;267.0;0.0
Norway;12897.0;39.0;2259.0;267.0;0.0
Norway;13005.0;108.0;2367.0;267.0;0.0
Norway;13153.0;148.0;2515.0;267.0;0.0
Norway;13277.0;124.0;2639.0;267.0;0.0
Norway;13406.0;129.0;2765.0;270.0;3.0
Norway;13545.0;139.0;2904.0;270.0;0.0
Norway;13627.0;82.0;2167.0;270.0;0.0
Norway;13698.0;71.0;2238.0;270.0;0.0
Norway;13788.0;90.0;2324.0;274.0;4.0
Norway;13914.0;126.0;2450.0;274.0;0.0
Norway;14027.0;113.0;2563.0;274.0;0.0
Norway;14149.0;122.0;2685.0;274.0;0.0
Norway;14284.0;135.0;2819.0;275.0;1.0
Norway;14362.0;78.0;2897.0;275.0;0.0
Norway;14457.0;95.0;2992.0;275.0;0.0
Norway;14604.0;147.0;3139.0;275.0;0.0
Norway;14784.0;180.0;3319.0;275.0;0.0
Norway;15012.0;228.0;2874.0;275.0;0.0
Norway;15221.0;209.0;3083.0;275.0;0.0
Norway;15388.0;167.0;3250.0;275.0;0.0
Norway;15466.0;78.0;3328.0;275.0;0.0
Norway;15524.0;58.0;3386.0;275.0;0.0
Norway;15639.0;115.0;3500.0;276.0;1.0
Norway;15791.0;152.0;3651.0;277.0;1.0
Norway;15953.0;162.0;3813.0;277.0;0.0
Norway;16136.0;183.0;3995.0;278.0;1.0
Norway;16272.0;136.0;4131.0;278.0;0.0
Norway;16369.0;97.0;4228.0;278.0;0.0
Norway;16456.0;87.0;4315.0;278.0;0.0
Norway;16603.0;147.0;4462.0;278.0;0.0
Norway;16771.0;168.0;4630.0;278.0;0.0
Norway;16964.0;193.0;4822.0;279.0;1.0
Norway;17232.0;268.0;5090.0;279.0;0.0
Norway;17532.0;300.0;5390.0;279.0;0.0
Norway;17749.0;217.0;5607.0;279.0;0.0
Norway;17909.0;160.0;5767.0;279.0;0.0
Norway;18342.0;433.0;6200.0;279.0;0.0
Norway;18666.0;324.0;6523.0;280.0;1.0
Norway;19069.0;403.0;6926.0;280.0;0.0
Norway;19564.0;495.0;7420.0;281.0;1.0
Norway;20062.0;498.0;7917.0;282.0;1.0
Norway;20331.0;269.0;8186.0;282.0;0.0
Norway;20635.0;304.0;8490.0;282.0;0.0
Norway;21339.0;704.0;9194.0;282.0;0.0
Norway;21956.0;617.0;9811.0;282.0;0.0
Norway;22578.0;622.0;10433.0;282.0;0.0
Norway;23229.0;651.0;11082.0;284.0;2.0
Norway;23835.0;606.0;11687.0;285.0;1.0
Norway;24243.0;408.0;12095.0;285.0;0.0
Norway;24732.0;489.0;12584.0;285.0;0.0
Norway;25325.0;593.0;13177.0;285.0;0.0
Norway;25887.0;562.0;13739.0;285.0;0.0
Norway;26511.0;624.0;7201.0;285.0;0.0
Norway;27228.0;717.0;7912.0;291.0;6.0
Norway;27916.0;688.0;8597.0;294.0;3.0
Norway;28434.0;518.0;9115.0;294.0;0.0
Norway;28966.0;532.0;9647.0;294.0;0.0
Norway;29514.0;548.0;10195.0;294.0;0.0
Norway;30114.0;600.0;10791.0;298.0;4.0
Norway;30770.0;656.0;9514.0;300.0;2.0
Norway;31441.0;671.0;10180.0;305.0;5.0
Norway;32014.0;573.0;10752.0;306.0;1.0
Norway;32352.0;338.0;11090.0;306.0;0.0
Norway;32765.0;413.0;11503.0;306.0;0.0
Norway;33183.0;418.0;11916.0;311.0;5.0
Norway;33717.0;534.0;12447.0;314.0;3.0
Norway;34268.0;551.0;12996.0;316.0;2.0
Norway;34748.0;480.0;13476.0;316.0;0.0
Norway;35193.0;445.0;13909.0;328.0;12.0
Norway;35546.0;353.0;14262.0;328.0;0.0
Norway;35828.0;282.0;14544.0;328.0;0.0
Norway;36150.0;322.0;14862.0;332.0;4.0
Norway;36591.0;441.0;8843.0;334.0;2.0
